State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,5/31/2021 10:10,25.3176,82.9739,48,Male,3,6,Male,Colleague,No,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/27/2024 8:37,27.1767,78.0081,36,Female,1,33,Male,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,6/26/2020 14:11,13.0827,80.2707,56,Male,1,19,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,10/16/2020 0:37,27.1767,78.0081,56,Female,0,32,Male,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,7/10/2020 17:05,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,1/9/2022 12:45,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,1/18/2024 11:25,27.1767,78.0081,43,Male,0,54,Male,Neighbor,No,Solved
Maharashtra,Thane,Thane,Burglary,2/1/2023 7:33,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,9/7/2020 3:25,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,10/4/2024 13:10,13.0827,80.2707,46,Female,4,53,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/29/2020 4:02,26.4499,80.3319,35,Male,3,28,Male,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,7/30/2022 18:37,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,12/29/2021 9:02,21.1458,79.0882,25,Male,1,53,Male,Family,No,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,9/7/2020 3:25,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,12/25/2022 5:37,25.3176,82.9739,35,Male,4,50,Male,Colleague,No,Unsolved
Maharashtra,Dombivli,Mumbai,Fraud,8/2/2022 0:48,19.076,72.8777,27,Male,1,13,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,12/27/2022 14:55,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Vasai,Mumbai,Burglary,1/25/2023 8:54,19.076,72.8777,52,Male,0,79,Male,Friend,No,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,8/1/2024 7:08,27.1767,78.0081,42,Female,5,62,Female,Family,No,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Theft,5/18/2022 16:29,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,4/23/2022 2:36,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Assault,9/21/2020 15:37,19.076,72.8777,59,Male,2,42,Male,Colleague,No,Solved
Tamil Nadu,Chennai,Chennai,Theft,1/1/2025 6:28,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Theft,8/7/2021 2:12,26.8467,80.9462,46,Female,0,19,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/13/2022 16:35,26.4499,80.3319,44,Male,5,46,Female,Friend,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,5/6/2021 18:58,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,12/18/2022 18:13,19.076,72.8777,27,Female,2,26,Female,Colleague,No,Unsolved
Maharashtra,Pune,Pune,Assault,1/9/2024 2:22,18.5204,73.8567,57,Male,5,66,Male,Stranger,Yes,Ongoing
Maharashtra,Pune,Pune,Assault,1/9/2024 2:22,18.5204,73.8567,57,Male,5,66,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/22/2021 14:03,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,10/26/2021 4:10,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,5/4/2021 8:34,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/25/2020 6:26,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Murder,11/14/2023 11:48,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/24/2023 20:05,26.4499,80.3319,23,Male,1,60,Male,Stranger,No,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,11/28/2021 7:53,27.1767,78.0081,31,Male,3,24,Male,Family,Yes,Solved
Maharashtra,Dombivli,Mumbai,Fraud,8/2/2022 0:48,19.076,72.8777,27,Male,1,13,Female,Friend,No,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/7/2022 14:31,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2023 16:14,21.1458,79.0882,37,Male,4,20,Female,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/24/2021 10:40,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/3/2022 7:16,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,8/10/2022 12:20,11.0168,76.9558,56,Male,1,59,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,7/6/2023 11:29,13.0827,80.2707,42,Female,4,6,Female,Neighbor,No,Solved
Uttar Pradesh,Barabanki,Lucknow,Murder,3/29/2023 11:58,26.8467,80.9462,57,Male,5,7,Male,Friend,No,Ongoing
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Assault,11/19/2021 1:50,27.1767,78.0081,22,Male,1,12,Female,Colleague,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2023 16:14,21.1458,79.0882,37,Male,4,20,Female,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,12/11/2021 21:14,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Burglary,11/12/2023 3:35,19.076,72.8777,46,Female,4,7,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,11/7/2023 23:47,25.3176,82.9739,42,Male,1,46,Female,Neighbor,No,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,11/1/2021 22:30,21.1458,79.0882,30,Male,1,24,Female,Neighbor,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,7/14/2022 21:23,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,3/7/2024 6:21,26.4499,80.3319,58,Male,5,55,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,3/19/2023 23:23,18.5204,73.8567,45,Female,0,30,Female,Family,Yes,Ongoing
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Uttar Pradesh,Agra,Agra,Burglary,8/1/2023 3:44,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Fraud,8/22/2022 9:16,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,1/9/2022 12:45,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,3/15/2024 20:44,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,4/16/2021 19:06,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Uttar Pradesh,Agra,Agra,Assault,11/19/2021 1:50,27.1767,78.0081,22,Male,1,12,Female,Colleague,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/3/2021 2:35,11.0168,76.9558,32,Female,2,61,Female,Colleague,No,Unsolved
Maharashtra,Pune,Pune,Fraud,4/3/2022 22:31,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Theft,5/9/2024 11:31,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,12/13/2020 12:18,26.4499,80.3319,55,Male,1,48,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,6/25/2022 20:34,26.4499,80.3319,41,Female,5,51,Female,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,7/13/2023 19:24,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,5/6/2021 18:58,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2/7/2022 23:04,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Burglary,3/25/2022 23:20,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Fraud,1/4/2024 3:21,26.8467,80.9462,35,Female,3,76,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,10/5/2020 21:26,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Murder,11/14/2023 11:48,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2/8/2021 13:00,26.4499,80.3319,30,Male,3,79,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,5/22/2020 11:22,27.1767,78.0081,39,Female,4,58,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2/8/2021 13:00,26.4499,80.3319,30,Male,3,79,Male,Family,No,Ongoing
Maharashtra,Vasai,Mumbai,Murder,8/18/2020 7:44,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2022 8:35,21.1458,79.0882,24,Female,1,43,Male,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2/19/2024 10:12,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,3/31/2022 9:39,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Maharashtra,Thane,Thane,Burglary,2/5/2023 8:31,19.2183,72.9781,18,Female,1,13,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Murder,8/28/2022 11:17,13.0827,80.2707,58,Male,0,45,Male,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,9/7/2020 3:25,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,10/4/2024 13:10,13.0827,80.2707,46,Female,4,53,Female,Friend,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,1/25/2022 8:56,25.3176,82.9739,50,Male,5,79,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2/1/2022 13:33,25.3176,82.9739,59,Female,0,54,Female,Colleague,Yes,Solved
Maharashtra,Dombivli,Mumbai,Fraud,12/18/2022 18:13,19.076,72.8777,27,Female,2,26,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,9/12/2024 3:25,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Burglary,3/25/2022 23:20,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,12/9/2024 5:52,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Maharashtra,Vasai,Mumbai,Murder,3/8/2021 6:21,19.076,72.8777,25,Male,0,49,Female,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Fraud,3/11/2024 4:07,13.0827,80.2707,47,Male,0,44,Female,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Assault,5/9/2023 19:20,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,8/8/2022 8:06,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,4/10/2021 3:07,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,6/19/2024 3:42,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/25/2021 7:09,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,11/1/2021 22:30,21.1458,79.0882,30,Male,1,24,Female,Neighbor,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Fraud,8/22/2022 9:16,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,5/13/2022 12:49,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,6/30/2020 18:40,11.0168,76.9558,29,Male,3,19,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/25/2020 6:26,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,9/15/2022 10:38,26.4499,80.3319,35,Female,1,64,Female,Family,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,3/11/2020 11:36,13.0827,80.2707,32,Male,2,17,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/25/2021 7:09,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,6/30/2020 18:40,11.0168,76.9558,29,Male,3,19,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,1/18/2024 11:25,27.1767,78.0081,43,Male,0,54,Male,Neighbor,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/24/2024 2:14,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/12/2023 13:06,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,3/31/2022 9:39,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Maharashtra,Thane,Thane,Fraud,11/22/2023 9:49,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2/17/2021 12:44,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,12/9/2024 5:52,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Burglary,3/25/2022 23:20,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,7/17/2020 23:44,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Maharashtra,Pune,Pune,Kidnapping,5/27/2022 0:48,18.5204,73.8567,47,Male,2,48,Female,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,10/25/2023 2:43,27.1767,78.0081,19,Male,2,36,Female,Family,No,Solved
Uttar Pradesh,Agra,Agra,Assault,7/30/2021 1:50,27.1767,78.0081,27,Male,3,16,Male,Neighbor,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,12/17/2021 18:12,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Theft,4/13/2023 10:02,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Theft,4/13/2023 10:02,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,9/15/2022 10:38,26.4499,80.3319,35,Female,1,64,Female,Family,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,8/4/2020 10:38,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,7/14/2022 21:23,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2/6/2022 6:35,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,2/13/2024 13:46,21.1458,79.0882,58,Female,5,8,Female,Stranger,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2/10/2022 20:53,11.0168,76.9558,20,Male,0,70,Female,Family,No,Solved
Maharashtra,Dombivli,Mumbai,Burglary,3/31/2023 17:35,19.076,72.8777,48,Female,1,54,Female,Stranger,No,Solved
Maharashtra,Pune,Pune,Assault,8/3/2021 19:16,18.5204,73.8567,18,Female,1,30,Male,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,4/23/2022 2:36,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2/20/2021 17:36,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Murder,2/6/2025 16:00,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2/21/2021 14:14,11.0168,76.9558,40,Male,0,11,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2022 8:35,21.1458,79.0882,24,Female,1,43,Male,Family,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,7/18/2021 10:08,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,1/13/2023 1:50,26.4499,80.3319,46,Male,2,17,Female,Stranger,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,12/7/2022 9:53,26.4499,80.3319,28,Male,4,22,Female,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,1/1/2025 6:28,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,3/26/2021 19:48,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,3/15/2024 20:44,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Kalyan,Mumbai,Murder,7/23/2022 23:41,19.076,72.8777,36,Male,2,8,Male,Stranger,Yes,Solved
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,8/1/2023 3:44,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,1/9/2022 12:45,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/5/2023 23:19,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Murder,1/27/2023 6:28,13.0827,80.2707,20,Male,2,5,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,9/12/2024 3:25,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,5/4/2021 8:34,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,11/19/2021 1:50,27.1767,78.0081,22,Male,1,12,Female,Colleague,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,7/13/2021 0:36,13.0827,80.2707,21,Female,2,57,Female,Family,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Theft,10/26/2020 8:48,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/27/2024 8:37,27.1767,78.0081,36,Female,1,33,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/24/2023 20:05,26.4499,80.3319,23,Male,1,60,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,12/11/2022 4:05,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,11/27/2021 15:07,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Maharashtra,Thane,Mumbai,Theft,4/29/2020 23:08,19.076,72.8777,38,Male,3,80,Male,Colleague,Yes,Solved
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Fraud,9/18/2022 17:49,18.5204,73.8567,60,Male,5,5,Male,Family,No,Ongoing
Maharashtra,Vasai,Mumbai,Murder,8/18/2020 7:44,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/12/2024 19:07,26.4499,80.3319,49,Female,0,80,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,6/7/2020 15:55,27.1767,78.0081,52,Female,1,47,Female,Colleague,No,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,4/27/2021 2:10,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,12/7/2022 9:53,26.4499,80.3319,28,Male,4,22,Female,Friend,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,11/29/2023 9:48,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,5/23/2022 18:17,25.3176,82.9739,46,Male,4,43,Female,Colleague,No,Solved
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,10/5/2020 21:26,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Uttar Pradesh,Mohanlalganj,Lucknow,Fraud,11/23/2022 8:41,26.8467,80.9462,44,Female,0,9,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,1/16/2025 15:07,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
