State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Maharashtra,Nagpur,Nagpur,Burglary,2024-09-12 03:25:30,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Maharashtra,Thane,Thane,Assault,2024-09-27 21:53:30,19.2183,72.9781,41,Male,4,75,Male,Neighbor,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-07-14 04:59:30,26.4499,80.3319,45,Female,3,22,Male,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2024-10-14 00:28:30,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2024-07-28 07:07:30,13.0827,80.2707,60,Female,0,11,Male,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-03-12 13:06:30,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Burglary,2020-08-13 03:58:30,21.1458,79.0882,30,Male,5,48,Female,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2021-02-20 17:36:30,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-06-05 03:27:30,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Kakori,Lucknow,Fraud,2024-04-12 15:38:30,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Burglary,2021-06-03 03:12:30,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Maharashtra,Nagpur,Nagpur,Murder,2021-08-11 19:09:30,21.1458,79.0882,18,Male,3,36,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-03-12 13:06:30,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Assault,2021-08-08 06:04:30,13.0827,80.2707,53,Male,4,64,Female,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2024-08-01 09:24:30,21.1458,79.0882,28,Female,3,9,Female,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,2024-10-04 13:10:30,13.0827,80.2707,46,Female,4,53,Female,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2023-08-01 00:08:30,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-10-30 16:47:30,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,2020-10-16 00:37:30,27.1767,78.0081,56,Female,0,32,Male,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2024-03-15 20:44:30,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2021-07-25 22:38:30,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2022-05-13 12:49:30,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Assault,2020-05-10 15:03:30,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2021-02-20 17:36:30,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,2023-02-06 18:10:30,13.0827,80.2707,60,Male,5,64,Female,Family,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2020-07-23 21:44:30,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,2022-12-07 09:53:30,26.4499,80.3319,28,Male,4,22,Female,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2025-01-16 15:07:30,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-04-23 05:42:30,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Uttar Pradesh,Kakori,Lucknow,Fraud,2024-04-12 15:38:30,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Maharashtra,Pune,Pune,Murder,2023-06-12 01:25:30,18.5204,73.8567,29,Female,3,72,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2022-01-09 12:45:30,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Murder,2023-01-27 06:28:30,13.0827,80.2707,20,Male,2,5,Female,Friend,No,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,2022-07-14 21:23:30,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2021-02-21 14:14:30,11.0168,76.9558,40,Male,0,11,Female,Friend,No,Ongoing
Maharashtra,Thane,Thane,Murder,2023-06-15 19:01:30,19.2183,72.9781,32,Male,1,25,Female,Friend,Yes,Solved
Maharashtra,Thane,Thane,Burglary,2023-02-01 07:33:30,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Dombivli,Mumbai,Fraud,2020-08-04 10:38:30,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,2024-06-25 06:05:30,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Theft,2021-08-07 02:12:30,26.8467,80.9462,46,Female,0,19,Female,Stranger,No,Solved
Maharashtra,Thane,Thane,Assault,2022-06-26 14:33:30,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Fraud,2020-10-16 00:37:30,27.1767,78.0081,56,Female,0,32,Male,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-02-08 13:00:30,26.4499,80.3319,30,Male,3,79,Male,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-07-14 04:59:30,26.4499,80.3319,45,Female,3,22,Male,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2023-08-01 00:08:30,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2024-07-19 15:16:30,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,2023-04-22 05:37:30,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-08-08 06:04:30,13.0827,80.2707,53,Male,4,64,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,2021-06-03 03:12:30,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,2022-08-27 09:43:30,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2021-09-24 02:12:30,27.1767,78.0081,27,Female,4,22,Female,Friend,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-02-08 13:00:30,26.4499,80.3319,30,Male,3,79,Male,Family,No,Ongoing
Maharashtra,Thane,Thane,Theft,2023-06-16 15:44:30,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2023-08-01 00:08:30,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2024-11-24 02:14:30,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2020-08-28 13:48:30,11.0168,76.9558,60,Female,4,40,Female,Neighbor,No,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Burglary,2022-03-25 23:20:30,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2023-07-06 11:29:30,13.0827,80.2707,42,Female,4,6,Female,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2024-03-15 20:44:30,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Thane,Thane,Burglary,2024-07-29 04:51:30,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Assault,2021-08-03 19:16:30,18.5204,73.8567,18,Female,1,30,Male,Colleague,No,Solved
Tamil Nadu,Chennai,Chennai,Fraud,2020-09-24 13:49:30,13.0827,80.2707,27,Female,0,70,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Theft,2024-05-09 11:31:30,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Maharashtra,Thane,Thane,Murder,2021-11-28 09:43:30,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2021-02-20 17:36:30,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,2020-07-10 17:05:30,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2020-09-07 03:25:30,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2021-12-29 09:02:30,21.1458,79.0882,25,Male,1,53,Male,Family,No,Ongoing
Uttar Pradesh,Kakori,Lucknow,Theft,2021-11-09 01:01:30,26.8467,80.9462,54,Male,1,25,Male,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2022-01-09 12:45:30,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,2025-01-16 15:07:30,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2021-04-10 03:07:30,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-11-07 23:47:30,25.3176,82.9739,42,Male,1,46,Female,Neighbor,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2021-12-25 07:09:30,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2021-08-11 19:09:30,21.1458,79.0882,18,Male,3,36,Male,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,2024-10-15 06:56:30,21.1458,79.0882,46,Female,4,29,Male,Friend,No,Unsolved
Maharashtra,Thane,Thane,Fraud,2024-01-08 06:52:30,19.2183,72.9781,19,Female,4,42,Female,Family,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,2021-11-10 18:18:30,26.8467,80.9462,27,Male,0,46,Female,Stranger,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,2022-07-08 22:55:30,19.076,72.8777,18,Female,3,30,Male,Colleague,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-10-03 12:16:30,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-09-07 03:25:30,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,2021-01-01 05:56:30,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Maharashtra,Thane,Mumbai,Theft,2020-04-29 23:08:30,19.076,72.8777,38,Male,3,80,Male,Colleague,Yes,Solved
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2021-09-24 02:12:30,27.1767,78.0081,27,Female,4,22,Female,Friend,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2024-01-17 20:03:30,21.1458,79.0882,35,Male,1,67,Female,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,2024-06-25 06:05:30,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2020-04-27 15:57:30,13.0827,80.2707,42,Male,3,26,Female,Stranger,Yes,Unsolved
Maharashtra,Thane,Thane,Assault,2020-07-16 11:15:30,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,2021-04-10 03:07:30,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-04-23 05:42:30,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Maharashtra,Thane,Thane,Fraud,2024-01-08 06:52:30,19.2183,72.9781,19,Female,4,42,Female,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2020-08-28 13:48:30,11.0168,76.9558,60,Female,4,40,Female,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2020-03-11 11:36:30,13.0827,80.2707,32,Male,2,17,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2022-07-30 18:37:30,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Tamil Nadu,Chennai,Chennai,Fraud,2021-04-25 04:21:30,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Maharashtra,Pune,Pune,Murder,2024-11-11 21:05:30,18.5204,73.8567,33,Male,3,76,Male,Family,Yes,Solved
Maharashtra,Nagpur,Nagpur,Burglary,2020-08-13 03:58:30,21.1458,79.0882,30,Male,5,48,Female,Neighbor,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2023-07-09 00:23:30,11.0168,76.9558,53,Female,5,47,Female,Neighbor,No,Solved
Maharashtra,Bhiwandi,Mumbai,Murder,2021-12-04 10:37:30,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Assault,2024-09-27 21:53:30,19.2183,72.9781,41,Male,4,75,Male,Neighbor,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-03-25 00:02:30,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2020-06-05 02:33:30,25.3176,82.9739,22,Male,0,60,Female,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Burglary,2024-09-04 20:49:30,21.1458,79.0882,29,Female,3,30,Female,Neighbor,No,Ongoing
Maharashtra,Pune,Pune,Assault,2021-08-03 19:16:30,18.5204,73.8567,18,Female,1,30,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,2022-11-08 00:25:30,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2024-05-06 00:12:30,11.0168,76.9558,26,Male,3,80,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2020-02-15 04:37:30,11.0168,76.9558,51,Female,4,54,Female,Family,Yes,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2020-02-18 03:01:30,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,2025-01-03 13:10:30,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,2022-09-05 05:55:30,26.8467,80.9462,41,Male,3,13,Female,Stranger,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Theft,2023-11-19 23:52:30,25.3176,82.9739,38,Female,0,72,Female,Friend,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2023-10-07 13:31:30,25.3176,82.9739,28,Female,4,32,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2021-12-29 09:02:30,21.1458,79.0882,25,Male,1,53,Male,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-09-19 05:34:30,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Maharashtra,Vasai,Mumbai,Fraud,2022-04-05 23:40:30,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Assault,2024-09-27 21:53:30,19.2183,72.9781,41,Male,4,75,Male,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2020-04-27 15:57:30,13.0827,80.2707,42,Male,3,26,Female,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2025-01-16 15:07:30,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2023-08-31 06:50:30,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2021-11-28 07:53:30,27.1767,78.0081,31,Male,3,24,Male,Family,Yes,Solved
Maharashtra,Thane,Thane,Theft,2023-06-16 15:44:30,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2020-07-23 21:44:30,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2023-09-17 10:20:30,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2022-02-06 06:35:30,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2021-02-23 21:50:30,18.5204,73.8567,32,Male,5,47,Female,Stranger,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Murder,2025-02-06 16:00:30,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2020-04-29 04:02:30,26.4499,80.3319,35,Male,3,28,Male,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-12-11 04:05:30,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Uttar Pradesh,Kakori,Lucknow,Theft,2020-02-18 03:01:30,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-12-02 00:03:30,27.1767,78.0081,35,Female,1,59,Male,Neighbor,Yes,Solved
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2020-08-27 16:48:30,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2023-03-26 17:02:30,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2023-08-11 10:14:30,11.0168,76.9558,58,Male,4,59,Male,Friend,No,Solved
Tamil Nadu,Chennai,Chennai,Theft,2025-01-01 06:28:30,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,2021-06-05 03:27:30,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Pune,Pune,Theft,2024-05-09 11:31:30,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Maharashtra,Pune,Pune,Murder,2024-11-11 21:05:30,18.5204,73.8567,33,Male,3,76,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-07-17 02:03:30,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Murder,2023-06-12 01:25:30,18.5204,73.8567,29,Female,3,72,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2020-07-10 17:05:30,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2020-10-25 06:26:30,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2025-01-05 15:49:30,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2020-06-05 02:33:30,25.3176,82.9739,22,Male,0,60,Female,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Murder,2021-01-16 05:56:30,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2021-02-20 17:36:30,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-02-08 13:00:30,26.4499,80.3319,30,Male,3,79,Male,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,2022-08-19 18:03:30,26.4499,80.3319,20,Male,2,55,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2022-02-07 23:04:30,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Maharashtra,Pune,Pune,Fraud,2024-06-25 06:05:30,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Murder,2021-12-04 10:37:30,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,2021-06-20 22:31:30,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Murder,2021-12-04 10:37:30,19.076,72.8777,25,Male,0,45,Male,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,2022-11-27 18:33:30,25.3176,82.9739,39,Male,5,22,Female,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Burglary,2024-10-15 06:56:30,21.1458,79.0882,46,Female,4,29,Male,Friend,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2021-04-24 10:40:30,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2022-08-10 12:20:30,11.0168,76.9558,56,Male,1,59,Male,Friend,Yes,Solved
Maharashtra,Thane,Thane,Burglary,2024-07-29 04:51:30,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2024-11-02 11:20:30,26.4499,80.3319,31,Female,0,57,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2020-12-02 00:03:30,27.1767,78.0081,35,Female,1,59,Male,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-09-07 03:25:30,27.1767,78.0081,55,Female,5,80,Male,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Fraud,2020-09-25 14:08:30,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Assault,2020-06-30 22:26:30,26.8467,80.9462,27,Male,5,16,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Fraud,2024-10-10 22:29:30,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Maharashtra,Dombivli,Mumbai,Theft,2022-12-14 14:16:30,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Assault,2020-11-24 06:42:30,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Maharashtra,Thane,Thane,Assault,2022-08-27 03:15:30,19.2183,72.9781,51,Male,5,16,Female,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,2022-12-27 14:55:30,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Burglary,2020-02-28 03:04:30,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,2020-06-03 11:45:30,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2024-03-15 20:44:30,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,2024-01-01 06:13:30,21.1458,79.0882,58,Male,3,30,Male,Friend,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-02-18 09:03:30,27.1767,78.0081,41,Female,0,43,Male,Colleague,Yes,Ongoing
Maharashtra,Vasai,Mumbai,Fraud,2022-04-05 23:40:30,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2021-06-04 13:56:30,21.1458,79.0882,40,Male,5,78,Female,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,2020-02-28 03:04:30,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,2022-01-11 06:43:30,21.1458,79.0882,54,Male,4,6,Female,Friend,Yes,Ongoing
Maharashtra,Pune,Pune,Assault,2020-11-24 06:42:30,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,2024-08-28 15:35:30,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2021-01-03 02:35:30,11.0168,76.9558,32,Female,2,61,Female,Colleague,No,Unsolved
Maharashtra,Pune,Pune,Assault,2020-11-24 06:42:30,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2021-11-01 22:30:30,21.1458,79.0882,30,Male,1,24,Female,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,2021-06-03 03:12:30,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
