State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status,Area
Maharashtra,Thane,Thane,Kidnapping,7/17/2022 12:41,19.196801,72.9771,54,Female,1,70,Female,Friend,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Fraud,11/1/2020 10:27,19.150928,73.013245,50,Female,4,76,Female,Colleague,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Murder,6/27/2021 10:42,19.199093,73.008711,43,Male,2,13,Female,Neighbor,No,Ongoing,Charai
Maharashtra,Thane,Thane,Theft,7/6/2020 9:46,19.215061,73.073623,22,Male,1,38,Female,Friend,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Drug Offense,8/4/2024 5:27,19.241457,72.92075,47,Female,0,49,Female,Neighbor,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,4/19/2020 20:05,19.159142,72.967617,61,Male,3,30,Female,Friend,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,6/10/2022 15:31,19.210922,73.056731,46,Male,1,53,Male,Family,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Theft,10/18/2022 14:40,19.295756,73.063816,31,Male,3,28,Female,Family,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Drug Offense,3/17/2022 15:01,19.298362,73.18361,34,Male,2,60,Female,Family,No,Solved,Naupada
Maharashtra,Thane,Thane,Murder,10/18/2020 22:52,19.273699,73.010368,52,Female,2,58,Female,Colleague,No,Ongoing,Manpada
Maharashtra,Thane,Thane,Domestic Violence,7/22/2021 16:42,19.178621,73.159414,18,Male,3,67,Male,Neighbor,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Assault,10/4/2025 13:01,19.254142,72.952467,55,Female,0,46,Female,Neighbor,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved,Vartak Nagar
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved,Wagle Estate
Maharashtra,Thane,Thane,Domestic Violence,11/6/2024 19:45,19.212874,73.020754,36,Male,1,64,Male,Neighbor,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Robbery,3/28/2018 5:22,19.256769,73.022024,17,Male,3,73,Female,Friend,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Kidnapping,6/5/2018 18:21,19.162281,72.924604,18,Male,0,57,Male,Family,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Assault,3/9/2025 10:36,19.249462,73.12883,65,Female,4,35,Male,Family,No,Pending,Charai
Maharashtra,Thane,Thane,Kidnapping,2/15/2018 16:35,19.280044,73.192411,65,Male,3,56,Female,Colleague,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Assault,10/11/2024 21:39,19.20721,73.141269,35,Female,0,37,Female,Neighbor,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Robbery,2/18/2025 15:58,19.244779,73.138299,19,Male,4,28,Male,Neighbor,No,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Murder,11/14/2019 12:21,19.242451,72.953829,59,Female,2,16,Female,Stranger,No,Pending,Dhokali
Maharashtra,Thane,Thane,Assault,12/20/2021 13:21,19.194282,73.114355,16,Female,5,17,Female,Colleague,No,Pending,Kopri
Maharashtra,Thane,Thane,Cybercrime,7/11/2023 3:09,19.221754,72.986519,42,Male,2,19,Male,Friend,Yes,Ongoing,Kopri
Maharashtra,Thane,Thane,Robbery,7/24/2024 17:12,19.259401,73.029385,25,Male,5,6,Male,Stranger,No,Solved,Naupada
Maharashtra,Thane,Thane,Assault,6/13/2025 22:54,19.236368,73.17652,50,Male,2,64,Female,Family,Yes,Solved,Saket
Maharashtra,Thane,Thane,Domestic Violence,10/11/2024 23:34,19.27124,72.910437,20,Male,5,67,Female,Family,No,Pending,Wagle Estate
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved,Majiwada
Maharashtra,Thane,Thane,Drug Offense,2/23/2023 17:38,19.243721,72.932759,70,Male,3,62,Female,Stranger,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,2/3/2022 17:52,19.278728,72.962194,33,Male,0,65,Male,Family,No,Pending,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,11/27/2020 3:47,19.224603,72.902612,35,Female,4,55,Female,Friend,No,Pending,Patlipada
Maharashtra,Thane,Thane,Cheating,11/22/2018 22:14,19.282067,73.071257,36,Male,3,13,Male,Stranger,No,Ongoing,Kolshet
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved,Majiwada
Maharashtra,Thane,Thane,Murder,10/11/2025 5:51,19.249676,73.133043,19,Male,5,22,Female,Friend,No,Pending,Dhokali
Maharashtra,Thane,Thane,Cybercrime,9/30/2018 5:12,19.233745,72.96948,58,Female,2,73,Female,Stranger,No,Ongoing,Saket
Maharashtra,Thane,Thane,Cybercrime,7/1/2020 9:42,19.223647,73.050464,30,Male,5,21,Female,Neighbor,No,Pending,Wagle Estate
Maharashtra,Thane,Thane,Assault,7/8/2025 3:34,19.237482,73.088791,59,Male,1,34,Female,Family,Yes,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Drug Offense,5/30/2018 10:34,19.230478,72.950345,24,Female,4,62,Male,Friend,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Robbery,12/8/2018 19:33,19.224949,72.947326,41,Female,1,46,Male,Stranger,No,Pending,Kolshet
Maharashtra,Thane,Thane,Cheating,11/16/2025 17:42,19.23633,72.953925,42,Male,2,56,Female,Neighbor,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Domestic Violence,4/5/2025 8:49,19.276231,73.189848,70,Male,4,70,Male,Family,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Assault,1/1/2021 9:59,19.166834,73.142053,46,Female,2,22,Female,Friend,Yes,Pending,Kolshet
Maharashtra,Thane,Thane,Cheating,12/18/2019 18:43,19.255806,73.017887,58,Male,1,15,Male,Neighbor,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,10/31/2023 11:57,19.16894,73.199294,69,Female,0,71,Female,Family,Yes,Ongoing,Brahmand
Maharashtra,Thane,Thane,Cheating,12/13/2023 2:14,19.239008,72.904004,63,Female,4,50,Female,Friend,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Domestic Violence,4/6/2021 8:36,19.214601,73.19565,27,Male,4,63,Male,Neighbor,No,Pending,Majiwada
Maharashtra,Thane,Thane,Drug Offense,10/7/2022 17:19,19.249548,73.156311,23,Male,5,6,Female,Stranger,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Robbery,7/17/2021 7:34,19.291624,72.906033,22,Female,0,42,Female,Friend,No,Pending,Majiwada
Maharashtra,Thane,Thane,Robbery,8/26/2023 7:25,19.211231,73.050736,62,Female,1,5,Female,Friend,Yes,Pending,Saket
Maharashtra,Thane,Thane,Theft,8/19/2024 5:52,19.233351,73.032861,22,Female,1,55,Female,Neighbor,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Kidnapping,3/26/2018 9:21,19.288167,73.019313,70,Female,0,68,Male,Friend,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,2/25/2021 3:21,19.204913,73.150189,52,Female,3,7,Female,Stranger,Yes,Pending,Patlipada
Maharashtra,Thane,Thane,Fraud,7/30/2018 22:23,19.179771,72.944783,47,Female,0,52,Female,Family,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Theft,7/7/2022 1:18,19.296061,73.070372,68,Male,4,46,Female,Friend,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,3/25/2024 15:15,19.243538,72.928705,41,Male,0,61,Female,Neighbor,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,2/7/2023 12:54,19.2183,72.9781,57,Male,3,5,Female,Colleague,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Assault,2/27/2018 20:03,19.268052,72.923097,27,Female,3,38,Female,Family,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,8/15/2019 15:23,19.288575,73.151114,51,Female,2,22,Female,Family,Yes,Solved,Louis Wadi
Maharashtra,Thane,Thane,Robbery,7/3/2020 11:01,19.277484,73.031144,51,Male,5,76,Male,Friend,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,5/20/2025 8:07,19.181078,73.128316,19,Female,0,58,Female,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Drug Offense,9/21/2020 20:42,19.151951,73.000846,37,Female,5,38,Female,Stranger,No,Ongoing,Saket
Maharashtra,Thane,Thane,Assault,2/24/2021 0:18,19.274021,73.068468,23,Female,3,16,Male,Stranger,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,2/28/2021 16:30,19.289825,73.069562,43,Male,1,32,Female,Friend,No,Pending,Manpada
Maharashtra,Thane,Thane,Assault,10/31/2019 17:55,19.173347,72.920372,59,Male,2,8,Male,Stranger,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Assault,6/4/2025 21:03,19.198396,73.138672,50,Female,0,13,Male,Neighbor,Yes,Solved,Charai
Maharashtra,Thane,Thane,Fraud,3/10/2021 15:15,19.211824,73.070881,50,Female,0,43,Female,Friend,No,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Drug Offense,8/22/2022 6:39,19.214876,73.17686,35,Female,0,59,Female,Family,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Assault,11/15/2024 7:11,19.271822,73.10236,39,Female,2,22,Male,Neighbor,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,4/5/2025 12:51,19.223434,72.927716,64,Male,4,7,Male,Colleague,No,Solved,Charai
Maharashtra,Thane,Thane,Kidnapping,9/30/2018 10:43,19.230312,73.135444,68,Female,4,56,Male,Neighbor,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Robbery,7/26/2020 17:06,19.289374,73.096446,57,Female,2,7,Male,Stranger,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Cheating,6/19/2023 1:59,19.195157,73.148593,70,Female,4,74,Male,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,5/1/2019 15:31,19.244862,73.094555,33,Male,5,10,Female,Stranger,Yes,Pending,Patlipada
Maharashtra,Thane,Thane,Domestic Violence,7/23/2023 22:41,19.182227,73.183797,45,Male,0,30,Male,Stranger,Yes,Pending,Kolshet
Maharashtra,Thane,Thane,Murder,6/10/2023 21:12,19.289219,73.157061,44,Female,2,55,Male,Neighbor,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Assault,5/26/2019 12:50,19.209154,72.906856,17,Male,5,42,Female,Family,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cheating,12/17/2019 5:30,19.271803,72.90155,59,Female,4,43,Female,Family,Yes,Pending,Kolshet
Maharashtra,Thane,Thane,Assault,12/2/2025 5:56,19.216423,73.155578,64,Female,1,38,Female,Stranger,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,3/18/2018 3:01,19.191406,72.910375,63,Male,0,25,Male,Neighbor,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cheating,5/2/2020 21:14,19.22267,73.186049,32,Male,1,6,Female,Family,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Robbery,9/19/2019 9:44,19.275667,73.125948,66,Male,4,71,Male,Family,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,8/7/2021 16:53,19.153332,72.922534,22,Female,2,21,Female,Friend,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Cheating,4/13/2020 14:01,19.241218,73.188641,47,Male,4,47,Female,Family,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,6/24/2025 11:14,19.22961,73.148853,56,Male,1,13,Male,Colleague,No,Ongoing,Majiwada
Maharashtra,Thane,Thane,Murder,10/20/2025 23:00,19.212346,72.982633,29,Male,1,70,Female,Family,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Assault,4/12/2024 21:45,19.291016,72.979985,58,Female,1,59,Male,Stranger,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Domestic Violence,8/26/2021 3:26,19.19878,73.152431,32,Male,4,10,Female,Friend,Yes,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Robbery,5/31/2021 15:53,19.203407,72.965594,68,Male,2,53,Female,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Fraud,1/31/2023 6:47,19.151436,72.996341,59,Female,4,54,Female,Friend,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Cybercrime,8/19/2018 6:51,19.298847,73.180966,59,Female,0,67,Female,Friend,No,Solved,Charai
Maharashtra,Thane,Thane,Kidnapping,11/21/2020 23:52,19.278529,72.96582,19,Female,4,80,Male,Colleague,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,4/18/2019 23:08,19.293502,73.091993,51,Male,2,53,Male,Colleague,Yes,Solved,Kolshet
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Cybercrime,4/17/2020 19:43,19.207253,73.016602,25,Male,2,50,Female,Colleague,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,5/21/2019 21:54,19.295813,73.07951,25,Male,4,9,Female,Stranger,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Theft,8/22/2020 9:40,19.217071,72.929844,25,Female,0,69,Male,Neighbor,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Kidnapping,1/21/2019 13:42,19.256769,73.021123,61,Female,2,28,Female,Colleague,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Assault,2/12/2023 18:35,19.16173,73.099738,38,Male,1,36,Female,Stranger,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Fraud,7/31/2019 10:25,19.182181,73.151295,39,Male,5,36,Male,Neighbor,No,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Kidnapping,11/14/2020 21:49,19.29774,73.192784,28,Male,3,19,Female,Family,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,7/8/2023 17:47,19.158611,73.028604,56,Female,3,29,Male,Family,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,6/27/2023 11:26,19.220135,73.091955,47,Female,3,48,Female,Family,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Murder,12/8/2022 6:45,19.151726,73.095614,60,Male,4,62,Male,Stranger,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Cybercrime,2/11/2022 4:15,19.188242,73.010094,19,Female,3,42,Male,Colleague,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Theft,10/19/2024 19:07,19.241376,73.067218,26,Male,0,18,Female,Colleague,No,Ongoing,Manpada
Maharashtra,Thane,Thane,Murder,6/5/2018 15:45,19.271691,73.022937,54,Male,2,10,Male,Family,Yes,Solved,Charai
Maharashtra,Thane,Thane,Assault,6/7/2020 22:13,19.199402,73.168562,70,Male,5,74,Male,Family,Yes,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,8/15/2018 12:36,19.194789,73.114989,35,Female,5,72,Female,Neighbor,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,10/4/2018 15:51,19.228365,72.912951,17,Male,2,9,Male,Stranger,No,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Robbery,1/22/2019 0:46,19.165902,73.103513,18,Female,1,66,Female,Friend,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,8/18/2020 1:13,19.241759,73.061746,54,Female,5,8,Female,Neighbor,No,Ongoing,Charai
Maharashtra,Thane,Thane,Murder,10/8/2019 15:19,19.247527,73.062523,36,Male,3,17,Male,Colleague,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Cybercrime,10/9/2022 19:08,19.152061,72.984533,21,Male,5,49,Male,Neighbor,No,Pending,Manpada
Maharashtra,Thane,Thane,Domestic Violence,10/15/2025 9:23,19.296016,73.192506,64,Female,3,54,Male,Stranger,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Drug Offense,5/5/2025 4:02,19.159637,73.057297,57,Female,4,30,Male,Stranger,Yes,Pending,Wagle Estate
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved,Manpada
Maharashtra,Thane,Thane,Assault,1/11/2020 6:09,19.182993,73.006936,48,Male,5,19,Male,Colleague,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Murder,4/28/2024 3:49,19.243902,73.047545,29,Female,4,24,Female,Family,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Cybercrime,10/5/2019 23:00,19.284521,73.092377,46,Male,2,38,Male,Friend,Yes,Ongoing,Kolshet
Maharashtra,Thane,Thane,Fraud,8/5/2023 13:30,19.20391,73.145829,19,Female,1,62,Female,Friend,No,Solved,Manpada
Maharashtra,Thane,Thane,Assault,11/23/2018 18:04,19.251129,73.157591,57,Male,0,17,Male,Stranger,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,8/17/2019 18:54,19.19345,73.1185,36,Male,3,20,Female,Friend,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Fraud,11/8/2019 23:43,19.246204,73.035755,61,Male,3,13,Female,Stranger,Yes,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Drug Offense,10/31/2023 11:06,19.287729,73.073235,64,Male,5,31,Female,Colleague,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Domestic Violence,10/20/2020 0:11,19.175101,73.088304,63,Female,1,22,Male,Stranger,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Drug Offense,7/6/2025 6:56,19.247288,73.020661,41,Male,1,70,Female,Colleague,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Robbery,12/1/2025 13:50,19.167446,73.065722,64,Male,3,71,Female,Family,No,Pending,Brahmand
Maharashtra,Thane,Thane,Cheating,4/2/2019 6:56,19.279042,73.136487,43,Female,5,69,Female,Friend,No,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Assault,7/13/2019 22:08,19.245844,72.934597,40,Female,1,14,Female,Neighbor,Yes,Solved,Kolshet
Maharashtra,Thane,Thane,Cybercrime,3/28/2019 14:47,19.18483,73.000949,18,Female,1,26,Female,Friend,No,Pending,Saket
Maharashtra,Thane,Thane,Cheating,11/7/2024 23:26,19.251143,72.965436,56,Male,3,79,Male,Family,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Cybercrime,11/14/2021 12:08,19.273016,73.002518,58,Male,3,58,Female,Family,No,Ongoing,Saket
Maharashtra,Thane,Thane,Cybercrime,10/5/2019 20:43,19.178787,72.936063,21,Male,5,37,Female,Friend,No,Ongoing,Manpada
Maharashtra,Thane,Thane,Robbery,1/31/2025 15:59,19.295203,73.025694,45,Male,2,45,Male,Neighbor,Yes,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Domestic Violence,7/31/2020 0:19,19.220287,73.021713,16,Male,3,78,Male,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,5/26/2025 0:12,19.266588,73.083083,37,Male,5,34,Female,Friend,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Assault,3/31/2021 21:22,19.195479,73.191871,66,Male,3,71,Male,Family,Yes,Solved,Charai
Maharashtra,Thane,Thane,Murder,1/25/2018 13:00,19.221156,73.125764,63,Male,0,40,Male,Neighbor,Yes,Solved,Charai
Maharashtra,Thane,Thane,Assault,10/15/2023 23:22,19.191709,72.909333,42,Female,1,80,Male,Neighbor,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Robbery,11/7/2025 19:17,19.293342,73.180448,65,Male,1,49,Male,Stranger,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Theft,5/31/2019 23:11,19.284105,73.173384,63,Female,5,45,Male,Stranger,No,Pending,Kopri
Maharashtra,Thane,Thane,Assault,7/29/2023 15:29,19.15524,73.113327,47,Female,4,77,Female,Friend,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Kidnapping,12/25/2018 9:07,19.152109,73.170448,67,Female,0,11,Male,Stranger,Yes,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Theft,6/4/2022 2:23,19.203865,73.066382,26,Female,4,25,Male,Friend,No,Ongoing,Charai
Maharashtra,Thane,Thane,Assault,1/25/2023 13:35,19.167284,73.135671,24,Male,4,79,Male,Family,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Murder,12/4/2018 15:28,19.191347,72.941383,30,Female,3,38,Male,Colleague,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Domestic Violence,10/2/2018 11:54,19.214799,73.033683,30,Female,5,64,Female,Stranger,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Theft,8/23/2025 23:00,19.264662,73.091158,48,Male,2,46,Male,Friend,No,Solved,Dhokali
Maharashtra,Thane,Thane,Kidnapping,1/28/2020 22:19,19.263105,73.076266,53,Male,4,25,Female,Friend,No,Ongoing,Patlipada
Maharashtra,Thane,Thane,Theft,3/21/2025 4:45,19.214899,72.97991,56,Female,4,60,Male,Friend,Yes,Pending,Saket
Maharashtra,Thane,Thane,Robbery,5/12/2022 21:24,19.243638,73.015117,35,Female,1,7,Female,Friend,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Theft,8/19/2019 4:06,19.181425,73.140234,59,Male,0,21,Female,Stranger,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Theft,8/23/2019 2:15,19.152191,72.97524,46,Male,1,29,Male,Neighbor,No,Pending,Manpada
Maharashtra,Thane,Thane,Cheating,7/27/2023 9:54,19.180397,72.962694,26,Male,3,72,Male,Neighbor,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Assault,7/28/2020 6:01,19.169367,73.006016,64,Female,1,40,Female,Friend,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,11/18/2018 7:43,19.259575,72.969965,35,Female,2,36,Male,Family,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,9/15/2022 13:05,19.265259,73.124427,61,Female,3,56,Male,Neighbor,Yes,Pending,Saket
Maharashtra,Thane,Thane,Kidnapping,1/14/2019 18:09,19.211296,73.178876,69,Male,1,59,Male,Colleague,No,Solved,Majiwada
Maharashtra,Thane,Thane,Cheating,2/28/2021 21:31,19.187927,72.933385,51,Female,2,7,Male,Family,No,Pending,Naupada
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Domestic Violence,10/31/2024 22:34,19.230606,73.061383,52,Male,2,18,Female,Family,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cybercrime,12/4/2024 14:04,19.224971,73.021354,40,Female,1,14,Male,Neighbor,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,8/4/2019 19:54,19.26177,72.987293,23,Female,4,80,Female,Stranger,No,Solved,Brahmand
Maharashtra,Thane,Thane,Murder,5/23/2019 4:35,19.211296,73.157759,30,Male,5,40,Male,Friend,Yes,Pending,Patlipada
Maharashtra,Thane,Thane,Theft,5/26/2019 23:34,19.269312,72.931705,21,Male,4,33,Male,Neighbor,Yes,Solved,Patlipada
Maharashtra,Thane,Mumbai,Theft,4/29/2020 23:08,19.076,72.8777,38,Male,3,80,Male,Colleague,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Murder,2/2/2019 20:14,19.169906,73.060929,27,Male,4,70,Male,Friend,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Robbery,8/8/2025 6:37,19.177336,72.931525,19,Male,2,34,Female,Friend,Yes,Pending,Charai
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Theft,5/27/2019 5:57,19.236713,73.164088,41,Female,1,77,Male,Stranger,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Drug Offense,1/14/2018 12:50,19.176408,72.935518,49,Female,2,48,Male,Colleague,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Domestic Violence,12/16/2018 4:36,19.213962,73.117972,60,Female,5,9,Female,Neighbor,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Drug Offense,9/5/2022 8:46,19.155158,73.110467,66,Male,1,38,Male,Family,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Domestic Violence,3/30/2023 8:05,19.155462,73.001052,17,Male,0,78,Female,Colleague,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Theft,9/10/2025 18:06,19.190601,73.02793,41,Female,0,43,Male,Family,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Theft,5/7/2018 13:32,19.286322,73.046845,17,Male,3,65,Female,Family,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Drug Offense,6/19/2024 11:36,19.237616,73.171068,44,Male,4,67,Male,Neighbor,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Fraud,6/14/2021 15:07,19.259857,73.122476,68,Male,3,34,Female,Friend,No,Solved,Dhokali
Maharashtra,Thane,Thane,Domestic Violence,5/30/2020 17:15,19.186506,72.997116,54,Female,4,20,Female,Family,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Kidnapping,5/27/2021 12:09,19.18597,72.972778,36,Male,4,73,Female,Family,No,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Cheating,2/7/2023 11:26,19.170129,73.147338,46,Male,0,66,Male,Friend,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Theft,11/29/2024 8:43,19.290865,73.140569,33,Female,5,10,Male,Stranger,No,Solved,Manpada
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Murder,6/15/2023 19:01,19.2183,72.9781,32,Male,1,25,Female,Friend,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Kidnapping,8/23/2025 23:45,19.291891,73.175546,18,Male,5,18,Female,Family,No,Pending,Manpada
Maharashtra,Thane,Thane,Murder,11/13/2022 21:52,19.256942,73.072321,26,Male,1,38,Female,Colleague,Yes,Pending,Naupada
Maharashtra,Thane,Thane,Fraud,7/26/2018 1:00,19.1784,73.040573,32,Female,1,37,Male,Stranger,No,Ongoing,Majiwada
Maharashtra,Thane,Thane,Cheating,10/31/2024 11:58,19.196602,73.079481,60,Female,3,6,Male,Family,No,Pending,Majiwada
Maharashtra,Thane,Thane,Domestic Violence,12/9/2021 1:42,19.192486,73.103733,63,Male,5,9,Female,Friend,Yes,Pending,Wagle Estate
Maharashtra,Thane,Thane,Murder,1/24/2024 2:43,19.202325,73.01525,62,Female,2,76,Female,Colleague,No,Ongoing,Saket
